year,month,ObsTime,spring,summer,fall,winter,StnPres,StnPresMax,StnPresMin,Temperature,T Max,T Min,RH,RHMin,WS,WD,WSGust,WDGust,Precp
2012,8,12,0,0,1,0,1002.8,1004.2,1000.9,29.9,32.9,26.7,88,66,1.1,158,7.1,273,0.0
2012,8,13,0,0,1,0,1002.5,1003.9,1000.9,29.6,34.0,26.4,91,67,1.3,288,5.7,288,0.0
2012,8,14,0,0,1,0,1002.3,1003.6,1001.3,29.2,31.6,27.4,96,77,1.0,34,4.8,13,0.0
2012,8,15,0,0,1,0,999.9,1001.1,998.8,29.6,32.2,28.8,96,77,0.3,3,2.5,324,0.0
2012,8,16,0,0,1,0,1002.3,1007.6,998.3,29.2,32.7,24.7,95,75,0.5,179,7.6,166,21.5
2012,8,17,0,0,1,0,1006.8,1009.2,1004.6,28.1,32.5,24.9,94,72,0.7,65,6.6,190,8.5
2012,8,18,0,0,1,0,1007.4,1009.2,1005.8,27.5,29.1,25.6,100,96,0.3,12,2.0,192,0.5
2012,8,19,0,0,1,0,1005.7,1008.4,1003.5,28.2,31.5,23.8,99,91,0.7,295,4.8,302,7.5
2012,8,20,0,0,1,0,1004.2,1005.4,1002.0,28.8,32.1,27.3,95,68,0.6,325,4.9,282,0.0
2012,8,21,0,0,1,0,1003.8,1005.1,1002.1,29.2,31.8,26.3,95,78,0.4,295,3.8,16,0.0
2012,8,22,0,0,1,0,1001.4,1003.9,998.8,29.2,31.9,27.3,94,68,0.5,13,8.3,30,0.0
2012,8,23,0,0,1,0,998.1,1001.1,994.4,29.2,31.3,26.3,97,85,1.5,36,12.8,20,0.0
2012,8,24,0,0,1,0,993.1,997.7,990.3,28.9,32.3,27.0,96,81,0.2,37,4.8,45,0.0
2012,8,25,0,0,1,0,1001.7,1004.0,997.4,28.0,30.2,26.6,100,92,0.0,259,3.1,268,0.5
2012,8,26,0,0,1,0,999.9,1002.0,998.2,28.6,32.1,26.3,97,72,0.8,25,6.7,19,0.0
2012,8,27,0,0,1,0,997.2,998.8,995.3,29.8,33.5,26.8,88,63,0.7,41,4.3,48,0.0
2012,8,28,0,0,1,0,999.3,1005.1,993.2,28.7,30.0,27.7,100,92,0.7,30,7.1,360,0.0
2012,8,29,0,0,1,0,1005.7,1007.4,1004.3,29.0,31.8,27.0,96,78,0.2,162,4.6,234,0.0
2012,8,30,0,0,1,0,1006.7,1008.1,1004.9,29.1,31.9,27.0,95,69,0.1,178,2.2,172,0.0
2012,8,31,0,0,1,0,1007.0,1008.1,1005.5,28.5,31.7,26.5,95,62,0.1,51,2.5,268,1.5
2012,9,1,0,0,1,0,1007.0,1008.0,1005.8,28.0,30.7,26.0,97,78,0.2,151,3.5,308,0.0
2012,9,2,0,0,1,0,1006.7,1008.1,1004.6,28.0,31.7,25.5,92,72,0.4,155,2.6,127,0.0
2012,9,3,0,0,1,0,1007.2,1009.2,1005.7,28.2,31.3,26.1,95,73,0.6,146,3.8,296,0.0
2012,9,4,0,0,1,0,1008.9,1010.9,1007.6,28.9,32.2,25.6,90,62,0.6,3,4.5,343,0.0
2012,9,5,0,0,1,0,1010.2,1011.1,1009.3,29.5,32.3,26.3,91,68,0.2,10,4.0,332,0.0
2012,9,6,0,0,1,0,1010.9,1012.5,1009.8,29.7,32.1,27.4,94,71,0.0,0,1.6,339,0.0
2012,9,7,0,0,1,0,1010.9,1012.2,1009.3,29.4,32.6,27.6,95,67,0.0,310,2.6,188,0.0
2012,9,8,0,0,1,0,1009.8,1011.7,1007.9,29.2,32.2,26.7,96,77,0.0,276,1.5,285,0.0
2012,9,9,0,0,1,0,1008.4,1010.3,1006.4,29.2,32.4,26.9,94,69,0.2,47,1.9,159,0.0
2012,9,10,0,0,1,0,1008.1,1009.9,1006.1,29.5,32.5,27.5,94,60,0.1,139,3.4,276,0.0
2012,9,11,0,0,1,0,1007.7,1009.6,1006.1,29.3,34.3,27.0,92,63,0.2,163,2.3,275,0.0
2012,9,12,0,0,1,0,1006.9,1008.4,1004.9,29.2,32.5,27.1,94,70,0.2,68,2.2,172,0.0
2012,9,13,0,0,1,0,1006.1,1007.6,1003.5,29.3,32.1,26.9,91,66,0.2,167,1.1,167,0.0
2012,9,14,0,0,1,0,1004.8,1006.5,1002.6,27.9,29.9,25.7,94,79,2.1,40,13.6,52,0.0
2012,9,15,0,0,1,0,1004.7,1006.1,1002.9,26.3,28.8,24.5,94,83,3.6,45,16.6,51,0.0
2012,9,16,0,0,1,0,1006.1,1008.0,1004.6,25.5,28.4,23.4,84,70,3.2,40,11.5,57,0.0
2012,9,17,0,0,1,0,1008.0,1009.6,1006.8,25.7,30.5,22.3,69,45,1.9,39,6.0,13,0.0
2012,9,18,0,0,1,0,1007.6,1008.9,1006.4,25.7,29.9,22.5,77,52,1.0,29,4.5,34,0.0
2012,9,19,0,0,1,0,1008.7,1010.3,1007.0,26.2,29.4,24.5,79,47,1.0,36,6.0,55,0.5
2012,9,20,0,0,1,0,1009.9,1011.4,1008.6,26.3,31.2,24.3,90,42,1.1,37,5.0,68,0.0
2012,9,21,0,0,1,0,1008.8,1010.2,1007.4,27.2,32.7,23.7,92,60,1.1,43,4.4,301,0.0
2012,9,22,0,0,1,0,1007.1,1009.3,1004.9,28.5,33.6,25.5,83,55,0.5,13,3.7,301,0.0
2012,9,23,0,0,1,0,1005.5,1007.0,1003.7,28.2,33.7,26.1,89,61,0.7,18,4.4,360,0.0
2012,9,24,0,0,1,0,1004.7,1006.1,1002.9,27.3,30.9,25.6,87,72,0.7,44,9.1,11,0.0
2012,9,25,0,0,1,0,1005.3,1006.8,1003.7,27.3,31.8,24.5,71,51,1.6,24,7.9,37,0.0
2012,9,26,0,0,1,0,1005.0,1007.0,1003.0,27.7,32.1,24.5,70,54,0.9,34,7.7,350,0.0
2012,9,27,0,0,1,0,1002.7,1005.2,999.6,27.9,33.4,24.5,70,47,2.3,37,12.7,31,0.0
2012,9,28,0,0,1,0,1001.5,1005.2,999.1,25.3,27.4,23.7,86,64,5.6,42,18.2,37,0.0
2012,9,29,0,0,1,0,1007.4,1009.8,1004.2,24.2,26.7,21.9,65,30,4.2,42,13.1,64,0.0
2012,9,30,0,0,1,0,1010.3,1012.1,1008.3,23.7,27.3,20.9,58,30,3.7,45,10.5,42,0.0
2012,10,1,0,0,1,0,1011.2,1012.8,1009.8,23.6,28.9,19.8,71,55,2.7,38,8.8,28,0.0
2012,10,2,0,0,1,0,1010.3,1012.4,1008.1,23.5,28.6,20.1,71,52,3.1,41,11.0,36,0.0
2012,10,3,0,0,1,0,1007.5,1009.8,1004.9,23.1,27.8,19.2,69,46,3.3,38,10.2,5,0.0
2012,10,4,0,0,1,0,1007.6,1009.6,1005.8,23.5,28.3,19.3,71,51,2.7,39,9.7,28,0.0
2012,10,5,0,0,1,0,1010.4,1012.2,1009.0,25.1,29.2,21.1,83,54,1.4,42,6.1,14,0.0
2012,10,6,0,0,1,0,1012.4,1013.7,1011.4,24.8,28.0,22.3,89,69,2.2,36,9.1,18,0.0
2012,10,7,0,0,1,0,1011.4,1013.4,1009.6,25.1,28.9,22.4,75,56,2.8,42,10.0,35,0.0
2012,10,8,0,0,1,0,1009.7,1011.7,1007.6,24.7,27.9,22.5,70,53,3.7,43,11.2,27,0.0
2012,10,9,0,0,1,0,1008.6,1010.2,1006.2,24.4,27.4,21.7,78,56,3.7,38,9.9,35,0.0
2012,10,10,0,0,1,0,1007.7,1009.6,1005.8,24.4,27.3,22.5,73,49,5.2,44,14.8,52,0.0
2012,10,11,0,0,1,0,1007.8,1009.2,1005.8,24.0,27.1,21.9,64,52,5.0,45,14.1,44,0.0
2012,10,12,0,0,1,0,1008.3,1010.0,1006.2,23.1,27.2,20.8,62,47,4.8,44,13.4,58,0.0
2012,10,13,0,0,1,0,1008.6,1009.9,1006.7,23.5,27.3,20.7,75,55,3.5,38,10.9,62,0.0
2012,10,14,0,0,1,0,1009.9,1011.5,1008.1,23.9,28.1,20.1,85,63,3.2,44,12.4,2,0.0
2012,10,15,0,0,1,0,1011.5,1013.3,1010.2,24.0,27.2,21.1,79,64,3.5,34,10.5,2,0.0
2012,10,16,0,0,1,0,1010.2,1012.0,1008.0,24.0,27.5,21.5,86,64,3.2,33,9.6,58,0.0
2012,10,17,0,0,1,0,1009.6,1012.4,1007.3,23.7,27.5,21.6,78,54,4.2,35,12.4,45,0.0
2012,10,18,0,0,1,0,1013.7,1015.6,1012.0,21.9,25.2,19.4,62,42,3.4,39,10.1,51,0.0
2012,10,19,0,0,1,0,1014.9,1016.6,1013.1,22.7,27.8,18.8,70,53,2.1,37,7.3,11,0.0
2012,10,20,0,0,1,0,1014.9,1017.1,1013.0,23.8,27.2,19.9,76,57,1.3,1,5.3,302,0.0
2012,10,21,0,0,1,0,1014.8,1016.9,1013.6,24.6,28.3,21.8,79,56,1.5,9,5.6,302,0.0
2012,10,22,0,0,1,0,1013.6,1015.6,1012.0,24.2,28.0,20.7,89,54,1.1,47,5.2,11,0.0
2012,10,23,0,0,1,0,1012.2,1013.7,1010.2,23.5,26.9,20.8,88,73,1.1,36,8.2,3,0.0
2012,10,24,0,0,1,0,1012.2,1013.9,1010.2,24.3,28.6,20.8,91,63,1.5,45,7.0,15,0.0
2012,10,25,0,0,1,0,1012.1,1014.2,1010.5,25.3,28.8,21.9,90,63,0.8,12,6.0,360,0.0
2012,10,26,0,0,1,0,1011.7,1013.3,1010.3,26.6,30.4,24.0,89,52,0.9,25,5.6,351,0.0
2012,10,27,0,0,1,0,1012.9,1014.3,1011.5,26.5,29.4,24.7,96,74,0.7,17,5.1,13,0.0
2012,10,28,0,0,1,0,1013.3,1014.7,1011.8,26.9,30.0,25.0,93,69,0.6,9,5.0,1,0.0
2012,10,29,0,0,1,0,1012.1,1014.3,1010.0,25.7,29.2,23.7,92,70,0.5,48,4.3,46,0.0
2012,10,30,0,0,1,0,1010.1,1011.7,1009.0,24.0,27.4,22.0,96,81,0.7,35,7.9,45,0.0
2012,10,31,0,0,1,0,1011.7,1013.4,1009.8,21.1,22.5,20.1,97,87,3.3,43,9.8,37,0.0
2012,11,1,0,0,0,1,1012.8,1014.6,1011.2,20.8,24.6,18.8,75,55,2.5,46,10.1,44,0.0
2012,11,2,0,0,0,1,1012.6,1014.6,1010.8,23.4,27.5,19.1,80,61,0.8,25,5.0,303,0.0
2012,11,3,0,0,0,1,1012.2,1013.7,1010.5,24.2,28.9,20.1,83,44,0.8,183,5.6,303,0.0
2012,11,4,0,0,0,1,1011.5,1013.9,1009.0,23.9,27.4,21.2,91,71,1.2,21,9.9,27,0.0
2012,11,5,0,0,0,1,1012.1,1014.0,1010.2,22.6,26.5,20.2,79,60,1.2,42,7.6,11,0.0
2012,11,6,0,0,0,1,1013.0,1014.9,1010.9,21.9,27.5,18.8,68,50,2.1,37,8.8,22,0.0
2012,11,7,0,0,0,1,1013.0,1014.9,1010.8,21.6,26.2,18.1,68,50,2.0,40,5.9,19,0.0
2012,11,8,0,0,0,1,1012.0,1013.6,1010.2,23.2,26.8,19.8,84,54,1.5,33,6.6,301,0.0
2012,11,9,0,0,0,1,1011.8,1013.6,1010.0,24.2,28.2,20.5,82,46,0.9,29,5.3,1,0.0
2012,11,10,0,0,0,1,1011.5,1013.1,1009.3,26.4,31.9,21.2,76,45,0.9,300,6.5,271,0.0
2012,11,11,0,0,0,1,1013.6,1015.5,1011.8,22.7,25.8,20.6,83,61,1.2,42,9.2,46,0.0
2012,11,12,0,0,0,1,1014.6,1015.8,1013.3,22.5,25.3,19.8,83,64,0.7,42,3.7,15,0.0
2012,11,13,0,0,0,1,1013.4,1015.6,1010.9,22.9,26.6,19.3,86,67,0.9,37,6.6,39,0.0
2012,11,14,0,0,0,1,1013.4,1015.0,1011.7,23.8,28.6,18.8,76,51,1.0,38,4.9,346,0.0
2012,11,15,0,0,0,1,1015.0,1017.1,1013.3,24.6,28.7,22.2,81,47,1.1,18,5.8,68,0.0
2012,11,16,0,0,0,1,1014.7,1017.2,1012.8,24.0,28.7,21.1,92,61,0.9,2,5.2,301,0.0
2012,11,17,0,0,0,1,1013.5,1014.4,1011.7,20.4,23.7,17.7,99,76,1.8,40,8.1,44,16.0
2012,11,18,0,0,0,1,1014.1,1015.6,1012.4,17.7,18.5,17.2,99,93,2.2,37,6.5,49,13.0
2012,11,19,0,0,0,1,1014.2,1016.1,1012.4,20.3,24.9,17.0,90,68,1.3,39,5.4,53,0.0
2012,11,20,0,0,0,1,1014.3,1016.6,1012.1,22.2,27.1,18.8,91,63,0.8,1,6.0,307,0.0
2012,11,21,0,0,0,1,1011.8,1014.4,1009.0,22.9,25.0,20.8,98,84,0.6,177,3.1,102,2.5
2012,11,22,0,0,0,1,1009.4,1011.8,1007.4,24.8,28.2,22.0,98,85,0.5,198,3.5,290,0.0
2012,11,23,0,0,0,1,1011.2,1013.9,1009.2,22.2,26.8,18.8,99,93,0.5,43,5.9,47,21.0
2012,11,24,0,0,0,1,1014.7,1016.5,1012.4,19.9,22.7,18.7,91,83,1.8,41,5.8,30,0.0
2012,11,25,0,0,0,1,1013.8,1016.2,1011.1,22.8,27.1,19.6,94,71,0.5,41,5.8,313,0.5
2012,11,26,0,0,0,1,1012.4,1015.9,1009.9,20.1,26.2,14.3,96,68,2.6,43,12.7,47,11.0
2012,11,27,0,0,0,1,1015.2,1017.4,1013.4,16.2,18.0,14.2,99,92,2.7,42,8.2,44,4.0
2012,11,28,0,0,0,1,1013.2,1014.9,1011.5,20.1,22.4,17.5,99,89,1.5,54,4.7,68,5.5
2012,11,29,0,0,0,1,1012.7,1013.0,1010.8,20.2,22.7,18.0,99,97,2.0,35,6.9,57,31.0
2012,11,30,0,0,0,1,1012.0,1014.3,1010.5,19.7,21.5,18.0,100,99,0.4,44,4.3,0,12.0
2012,12,1,0,0,0,1,1012.3,1013.3,1010.9,20.7,22.3,18.7,100,99,0.1,24,2.2,33,4.0
2012,12,2,0,0,0,1,1011.5,1013.3,1009.7,19.9,22.0,17.8,98,92,0.5,43,7.0,56,2.0
2012,12,3,0,0,0,1,1013.6,1014.9,1012.2,19.5,23.0,17.2,90,74,1.1,40,7.3,46,0.0
2012,12,4,0,0,0,1,1013.3,1015.6,1010.8,19.6,23.3,16.7,79,61,1.1,45,3.8,34,0.5
2012,12,5,0,0,0,1,1014.5,1016.9,1012.1,17.8,19.9,16.1,98,86,1.3,46,6.0,27,26.5
2012,12,6,0,0,0,1,1014.5,1016.9,1012.2,17.7,21.8,15.3,72,55,2.7,47,10.1,41,1.0
2012,12,7,0,0,0,1,1014.9,1016.9,1012.5,19.3,22.8,16.2,91,65,1.1,39,5.6,1,0.5
2012,12,8,0,0,0,1,1012.7,1014.4,1010.9,18.3,20.2,16.6,100,96,1.7,36,7.0,35,6.0
2012,12,9,0,0,0,1,1012.6,1014.0,1011.1,16.4,18.1,15.1,94,83,2.9,41,9.4,49,4.0
2012,12,10,0,0,0,1,1013.4,1015.3,1011.9,17.2,20.9,14.8,81,64,1.1,41,4.8,7,0.0
2012,12,11,0,0,0,1,1015.1,1016.8,1013.6,17.3,20.0,15.9,94,82,3.1,40,8.4,35,0.0
2012,12,12,0,0,0,1,1016.7,1018.4,1014.7,18.6,22.8,16.0,86,63,2.5,40,6.0,1,0.0
2012,12,13,0,0,0,1,1017.6,1019.6,1015.5,19.4,23.0,15.5,93,67,1.3,43,4.8,307,0.0
2012,12,14,0,0,0,1,1016.5,1018.8,1014.7,21.1,27.7,17.4,87,47,1.2,7,7.2,303,0.0
2012,12,15,0,0,0,1,1013.6,1015.7,1011.6,22.8,27.7,17.5,83,61,0.8,275,5.0,300,0.0
2012,12,16,0,0,0,1,1013.4,1015.5,1012.1,21.5,28.0,18.9,96,62,1.8,46,7.9,57,0.0
2012,12,17,0,0,0,1,1014.1,1015.6,1012.2,20.5,24.6,18.2,93,66,2.4,39,9.7,30,0.0
2012,12,18,0,0,0,1,1017.0,1019.4,1014.6,16.2,19.3,13.2,95,86,4.2,46,14.4,58,1.5
2012,12,19,0,0,0,1,1017.5,1019.1,1014.9,15.3,17.6,12.7,86,72,3.4,45,13.2,50,0.0
2012,12,20,0,0,0,1,1016.5,1018.4,1014.3,18.8,23.9,14.2,88,52,1.6,48,5.2,37,0.0
2012,12,21,0,0,0,1,1014.3,1015.9,1011.5,20.1,24.1,16.4,88,56,1.1,56,3.8,39,0.0
2012,12,22,0,0,0,1,1015.4,1017.4,1013.0,18.8,21.1,15.5,91,72,3.2,40,10.9,53,0.0
2012,12,23,0,0,0,1,1020.1,1022.5,1017.1,13.6,16.4,12.0,81,71,6.5,44,16.2,41,0.0
2012,12,24,0,0,0,1,1018.7,1021.3,1016.3,15.5,20.4,11.6,71,54,2.7,43,10.5,34,0.0
2012,12,25,0,0,0,1,1017.7,1020.3,1015.5,18.5,21.8,14.7,88,62,1.5,52,6.8,42,0.0
2012,12,26,0,0,0,1,1015.5,1017.5,1013.1,20.3,24.5,17.6,94,64,2.1,32,9.8,12,0.0
2012,12,27,0,0,0,1,1014.7,1017.1,1011.8,19.1,22.2,17.9,100,96,0.5,283,2.9,298,0.0
2012,12,28,0,0,0,1,1014.2,1017.1,1011.9,20.0,22.8,17.3,86,60,1.2,48,5.3,51,0.5
2012,12,29,0,0,0,1,1012.5,1014.9,1009.9,19.9,25.0,16.9,95,68,1.1,39,7.2,355,4.0
2012,12,30,0,0,0,1,1016.4,1018.8,1012.2,11.6,17.3,8.9,83,54,5.8,45,15.2,39,7.0
2012,12,31,0,0,0,1,1018.0,1020.6,1016.6,10.5,13.1,8.9,69,53,4.3,45,12.4,52,0.0
2013,1,1,0,0,0,1,1017.2,1019.3,1015.9,13.8,17.4,9.7,92,68,1.1,35,3.8,12,0.0
2013,1,2,0,0,0,1,1017.3,1019.1,1015.5,17.4,20.3,14.5,/,98,2.8,36,10.6,39,0.0
2013,1,3,0,0,0,1,1018.8,1020.3,1017.5,15.5,17.3,13.7,/,94,4.6,42,11.0,55,2.0
2013,1,4,0,0,0,1,1016.2,1019.4,1013.4,16.0,19.0,13.6,/,88,3.4,39,10.1,48,0.0
2013,1,5,0,0,0,1,1014.3,1016.3,1012.4,16.7,19.2,15.2,/,95,3.8,40,11.2,55,0.0
2013,1,6,0,0,0,1,1014.5,1016.6,1012.4,17.6,20.0,16.2,/,98,3.0,37,7.9,55,0.0
2013,1,7,0,0,0,1,1013.7,1016.2,1011.2,18.2,20.3,17.4,/,99,3.1,38,6.8,37,0.0
2013,1,8,0,0,0,1,1013.9,1016.2,1011.8,17.0,18.0,15.6,/,99,3.3,40,7.6,48,0.0
2013,1,9,0,0,0,1,1015.4,1016.8,1013.6,15.0,15.5,14.6,/,82,4.6,43,10.8,34,0.0
2013,1,10,0,0,0,1,1016.3,1017.9,1014.6,15.9,18.5,14.5,/,60,4.0,41,9.5,43,0.0
2013,1,11,0,0,0,1,1016.8,1018.2,1015.2,16.4,20.0,12.8,/,55,2.4,27,7.8,38,0.0
2013,1,12,0,0,0,1,1014.1,1018.2,1010.8,18.0,19.7,16.7,/,86,3.3,37,8.3,46,1.5
2013,1,13,0,0,0,1,1011.1,1012.5,1009.4,16.0,17.4,14.6,/,83,2.7,38,7.7,26,6.0
2013,1,14,0,0,0,1,1015.0,1017.4,1011.6,14.7,18.1,11.9,/,45,3.7,45,11.2,76,0.0
2013,1,15,0,0,0,1,1018.0,1019.6,1015.9,15.7,21.1,11.2,/,41,1.6,42,6.8,19,0.0
2013,1,16,0,0,0,1,1018.7,1020.4,1016.5,16.9,20.1,13.2,/,72,2.3,39,7.8,8,0.0
2013,1,17,0,0,0,1,1021.4,1023.2,1019.0,14.6,17.3,12.4,/,55,5.1,44,15.9,52,0.0
2013,1,18,0,0,0,1,1022.4,1025.0,1020.1,13.7,17.7,11.3,/,34,5.0,46,17.2,66,0.0
2013,1,19,0,0,0,1,1020.2,1022.5,1017.2,15.4,20.6,9.8,/,40,1.6,29,7.9,334,0.0
2013,1,20,0,0,0,1,1019.4,1022.2,1016.8,16.8,19.7,13.7,/,71,1.8,15,7.4,6,0.0
2013,1,21,0,0,0,1,1017.7,1019.7,1016.3,18.0,23.5,14.5,/,51,1.1,28,5.6,323,0.0
2013,1,22,0,0,0,1,1016.6,1019.3,1014.6,18.2,21.4,16.7,/,83,2.6,33,10.5,10,0.0
2013,1,23,0,0,0,1,1016.1,1018.7,1013.8,17.1,19.1,16.1,/,77,2.9,33,11.0,54,0.0
2013,1,24,0,0,0,1,1015.0,1017.1,1013.6,16.9,19.8,15.6,/,57,1.6,45,6.6,49,0.0
2013,1,25,0,0,0,1,1015.3,1016.6,1013.6,16.3,20.3,14.2,/,50,3.8,44,11.9,51,0.0
2013,1,26,0,0,0,1,1016.0,1017.8,1014.4,15.3,18.4,13.7,/,77,1.8,29,8.8,26,0.0
2013,1,27,0,0,0,1,1017.6,1019.3,1016.0,16.3,19.1,14.1,/,38,5.1,46,15.6,47,0.0
2013,1,28,0,0,0,1,1018.6,1020.4,1017.2,16.3,20.9,12.4,/,39,2.2,21,6.5,34,0.0
2013,1,29,0,0,0,1,1019.7,1021.3,1018.4,16.3,22.0,13.4,/,40,1.4,6,4.9,52,0.0
2013,1,30,0,0,0,1,1020.3,1022.9,1018.7,16.4,20.6,12.8,/,48,1.7,17,7.7,346,0.0
2013,1,31,0,0,0,1,1019.6,1021.6,1017.4,16.8,21.6,12.6,/,48,1.1,16,5.4,347,0.0
2013,2,1,1,0,0,0,1017.9,1018.2,1016.6,19.3,24.7,19.5,53,44,1.4,11,5.5,15,0.0
2013,2,2,1,0,0,0,1017.3,1019.6,1015.9,18.4,21.1,16.5,89,69,1.7,39,9.0,46,0.0
2013,2,3,1,0,0,0,1017.1,1020.4,1014.3,16.5,23.3,14.8,99,83,1.5,22,5.6,31,5.5
2013,2,4,1,0,0,0,1016.4,1017.8,1014.3,20.8,25.5,15.4,90,74,1.0,14,5.3,4,0.0
2013,2,5,1,0,0,0,1015.7,1018.7,1014.0,21.4,25.9,15.7,78,49,2.2,34,7.2,40,0.0
2013,2,6,1,0,0,0,1013.9,1015.5,1011.9,19.9,23.4,17.0,87,66,2.3,36,8.7,2,0.0
2013,2,7,1,0,0,0,1012.9,1014.3,1011.2,18.2,22.4,15.9,91,73,3.0,42,12.3,58,0.0
2013,2,8,1,0,0,0,1016.0,1019.1,1013.8,15.0,17.9,12.7,81,70,4.3,40,15.3,48,0.0
2013,2,9,1,0,0,0,1018.4,1020.1,1016.8,14.2,17.1,12.5,86,75,3.7,44,12.0,53,0.0
2013,2,10,1,0,0,0,1017.4,1019.1,1015.6,15.2,17.3,13.8,91,82,2.8,38,7.0,43,0.0
2013,2,11,1,0,0,0,1017.1,1019.1,1015.5,16.1,17.6,15.0,93,84,3.3,37,9.7,41,0.0
2013,2,12,1,0,0,0,1016.9,1019.0,1015.5,16.2,19.0,14.2,91,77,1.9,42,8.4,49,0.0
2013,2,13,1,0,0,0,1016.4,1018.5,1014.1,16.3,19.2,13.5,84,73,1.9,40,9.6,27,0.0
2013,2,14,1,0,0,0,1014.6,1016.5,1012.2,17.0,20.7,15.5,92,76,1.5,41,5.7,352,0.0
2013,2,15,1,0,0,0,1014.6,1016.0,1012.7,17.3,21.6,14.5,89,75,1.9,39,10.0,39,0.0
2013,2,16,1,0,0,0,1015.5,1017.5,1013.8,17.3,20.5,14.5,80,67,2.1,36,9.4,60,0.0
2013,2,17,1,0,0,0,1012.8,1014.9,1009.7,18.5,22.5,15.7,89,72,0.8,39,4.5,12,0.0
2013,2,18,1,0,0,0,1011.0,1013.0,1008.4,22.4,26.0,17.8,80,66,0.7,17,4.3,303,0.0
2013,2,19,1,0,0,0,1013.1,1016.2,1010.2,16.6,23.4,13.2,90,83,4.2,43,12.0,60,0.0
2013,2,20,1,0,0,0,1016.7,1018.4,1014.6,15.4,17.4,13.0,83,75,4.3,43,12.1,52,0.0
2013,2,21,1,0,0,0,1017.1,1019.1,1015.0,15.9,17.8,15.0,96,91,3.8,40,10.0,60,0.0
2013,2,22,1,0,0,0,1018.5,1020.7,1016.9,15.1,16.5,13.5,93,85,4.2,42,11.0,56,0.0
2013,2,23,1,0,0,0,1018.7,1021.0,1016.3,16.8,19.7,14.5,82,70,3.7,42,12.1,0,0.0
2013,2,24,1,0,0,0,1017.8,1019.1,1016.0,16.6,20.5,14.9,90,77,1.6,25,6.3,284,0.0
2013,2,25,1,0,0,0,1017.1,1019.3,1015.2,17.0,20.8,15.6,96,78,1.7,33,5.3,45,0.0
2013,2,26,1,0,0,0,1014.1,1017.2,1012.1,19.0,25.1,15.0,89,47,1.1,295,3.8,305,0.0
2013,2,27,1,0,0,0,1012.0,1013.7,1010.5,19.9,24.0,16.8,90,76,1.9,30,7.9,6,0.0
2013,2,28,1,0,0,0,1011.7,1013.0,1009.9,17.7,20.5,16.1,92,81,1.4,37,5.6,4,0.0
2013,3,1,1,0,0,0,1012.6,1015.3,1010.0,20.9,28.1,16.4,87,59,1.4,36,7.5,35,0.0
2013,3,2,1,0,0,0,1017.7,1020.1,1014.6,13.9,16.8,12.6,83,75,4.5,40,12.4,70,0.0
2013,3,3,1,0,0,0,1019.2,1021.3,1017.8,12.6,13.9,11.5,78,74,4.1,45,9.3,28,0.0
2013,3,4,1,0,0,0,1018.9,1020.4,1017.4,15.0,17.8,11.6,56,37,3.6,42,9.0,50,0.0
2013,3,5,1,0,0,0,1019.1,1021.0,1017.7,18.3,23.4,12.3,65,44,1.4,300,5.5,286,0.0
2013,3,6,1,0,0,0,1018.1,1020.4,1016.2,18.2,21.3,14.6,80,67,1.4,5,5.7,315,0.0
2013,3,7,1,0,0,0,1016.4,1018.4,1014.1,19.1,24.0,15.1,70,33,1.5,18,6.0,353,0.0
2013,3,8,1,0,0,0,1014.3,1016.6,1012.1,20.5,25.4,14.6,58,33,1.9,165,6.7,299,0.0
2013,3,9,1,0,0,0,1012.6,1014.3,1010.5,21.8,25.2,17.9,68,54,1.6,167,6.9,309,0.0
2013,3,10,1,0,0,0,1012.6,1015.0,1010.5,22.0,26.1,18.4,79,59,1.4,15,6.4,7,0.0
2013,3,11,1,0,0,0,1014.1,1016.2,1012.4,18.3,21.5,16.1,82,71,2.0,33,9.6,19,0.0
2013,3,12,1,0,0,0,1012.6,1015.5,1010.0,20.4,24.3,16.2,84,73,1.1,12,4.9,327,0.0
2013,3,13,1,0,0,0,1011.8,1014.6,1010.3,22.8,26.8,16.0,84,65,1.3,41,11.3,46,0.0
2013,3,14,1,0,0,0,1016.4,1019.0,1013.8,16.4,19.1,14.8,75,66,2.1,41,11.7,35,0.0
2013,3,15,1,0,0,0,1018.1,1020.3,1016.3,17.2,20.0,15.8,83,73,1.0,40,7.5,52,0.0
2013,3,16,1,0,0,0,1016.4,1018.7,1014.3,19.9,23.3,16.5,90,73,0.4,12,6.6,349,0.0
2013,3,17,1,0,0,0,1010.9,1015.0,1007.4,21.9,25.1,18.2,86,67,0.7,300,4.8,283,0.0
2013,3,18,1,0,0,0,1007.7,1008.9,1006.2,24.0,26.3,21.7,89,74,0.6,232,6.5,240,8.0
2013,3,19,1,0,0,0,1009.1,1011.4,1007.0,24.2,26.7,22.3,92,78,0.5,229,6.8,242,4.0
2013,3,20,1,0,0,0,1010.0,1012.4,1005.9,24.3,26.6,20.0,92,75,0.5,35,5.1,5,1.0
2013,3,21,1,0,0,0,1011.7,1014.1,1010.2,19.5,22.6,17.4,91,81,0.7,37,6.8,56,0.0
2013,3,22,1,0,0,0,1010.5,1012.8,1008.7,23.0,27.7,19.0,91,71,0.6,299,5.2,297,0.0
2013,3,23,1,0,0,0,1009.0,1011.1,1006.2,23.7,27.1,21.7,91,75,0.4,17,4.9,4,0.0
